DateTime,03FEIND.03FR7.PNT
1/2/2023 18:50:00,150934.84375
1/2/2023 18:55:00,150953.546875
1/2/2023 19:00:00,150876.875
1/2/2023 19:05:00,151069.421875
1/2/2023 19:10:00,151340.0625
1/2/2023 19:15:00,151483.59375
1/2/2023 19:20:00,151005.890625
1/2/2023 19:25:00,151179.59375
1/2/2023 19:30:00,150757.109375
1/2/2023 19:35:00,151615.8125
1/2/2023 19:40:00,150790.796875
1/2/2023 19:45:00,151121.71875
1/2/2023 19:50:00,150693.4375
1/2/2023 19:55:00,150897.453125
1/2/2023 20:00:00,150916.140625
1/2/2023 20:05:00,150949.8125
1/2/2023 20:10:00,150768.34375
1/2/2023 20:15:00,150779.5625
1/2/2023 20:20:00,150888.09375
1/2/2023 20:25:00,151153.46875
1/2/2023 20:30:00,151020.84375
1/2/2023 20:35:00,150901.1875
1/2/2023 20:40:00,151117.984375
1/2/2023 20:45:00,151153.46875
1/2/2023 20:50:00,150809.515625
1/2/2023 20:55:00,150964.765625
1/2/2023 21:00:00,150975.984375
1/2/2023 21:05:00,151114.25
1/2/2023 21:10:00,151517.125
1/2/2023 21:15:00,151179.59375
1/2/2023 21:20:00,151202.0
1/2/2023 21:25:00,150998.40625
1/2/2023 21:30:00,150934.84375
1/2/2023 21:35:00,151125.453125
1/2/2023 21:40:00,151065.6875
1/2/2023 21:45:00,151138.53125
1/2/2023 21:50:00,150697.1875
1/2/2023 21:55:00,150865.640625
1/2/2023 22:00:00,150831.96875
1/2/2023 22:05:00,150998.40625
1/2/2023 22:10:00,150817.0
1/2/2023 22:15:00,151231.859375
1/2/2023 22:20:00,150802.03125
1/2/2023 22:25:00,151336.328125
1/2/2023 22:30:00,150678.453125
1/2/2023 22:35:00,150631.625
1/2/2023 22:40:00,150545.421875
1/2/2023 22:45:00,150708.421875
1/2/2023 22:50:00,150753.359375
1/2/2023 22:55:00,150957.28125
1/2/2023 23:00:00,150949.8125
1/2/2023 23:05:00,150831.96875
1/2/2023 23:10:00,150912.40625
1/2/2023 23:15:00,150678.453125
1/2/2023 23:20:00,150916.140625
1/2/2023 23:25:00,151013.359375
1/2/2023 23:30:00,151172.125
1/2/2023 23:35:00,150571.65625
1/2/2023 23:40:00,150571.65625
1/2/2023 23:45:00,151190.796875
1/2/2023 23:50:00,150934.84375
1/2/2023 23:55:00,150824.484375
1/3/2023 00:00:00,150884.359375
1/3/2023 00:05:00,150693.4375
1/3/2023 00:10:00,151121.71875
1/3/2023 00:15:00,150474.15625
1/3/2023 00:20:00,150590.40625
1/3/2023 00:25:00,150742.125
1/3/2023 00:30:00,150764.59375
1/3/2023 00:35:00,150624.125
1/3/2023 00:40:00,150220.75
1/3/2023 00:45:00,150775.828125
1/3/2023 00:50:00,150790.796875
1/3/2023 00:55:00,151032.046875
1/3/2023 01:00:00,150678.453125
1/3/2023 01:05:00,150861.90625
1/3/2023 01:10:00,150412.25
1/3/2023 01:15:00,150639.125
1/3/2023 01:20:00,150526.671875
1/3/2023 01:25:00,150299.625
1/3/2023 01:30:00,150232.015625
1/3/2023 01:35:00,150642.875
1/3/2023 01:40:00,150481.65625
