DateTime,03FEIND.03DPR18.PNT
1/2/2023 18:30:00,5139.1875
1/2/2023 18:35:00,5093.578125
1/2/2023 18:40:00,5124.09375
1/2/2023 18:45:00,5152.859375
1/2/2023 18:50:00,5232.265625
1/2/2023 18:55:00,5176.484375
1/2/2023 19:00:00,5191.359375
1/2/2023 19:05:00,5200.875
1/2/2023 19:10:00,5199.5625
1/2/2023 19:15:00,5241.5625
1/2/2023 19:20:00,5326.984375
1/2/2023 19:25:00,5240.03125
1/2/2023 19:30:00,5173.859375
1/2/2023 19:35:00,5201.3125
1/2/2023 19:40:00,5341.75
1/2/2023 19:45:00,5215.640625
1/2/2023 19:50:00,5249.765625
1/2/2023 19:55:00,5210.828125
1/2/2023 20:00:00,5237.1875
1/2/2023 20:05:00,5236.203125
1/2/2023 20:10:00,5149.359375
1/2/2023 20:15:00,5102.875
1/2/2023 20:20:00,5179.875
1/2/2023 20:25:00,5133.828125
1/2/2023 20:30:00,5176.484375
1/2/2023 20:35:00,5098.828125
1/2/2023 20:40:00,5138.859375
1/2/2023 20:45:00,5054.203125
1/2/2023 20:50:00,5089.53125
1/2/2023 20:55:00,5043.8125
1/2/2023 21:00:00,5194.640625
1/2/2023 21:05:00,5191.140625
1/2/2023 21:10:00,5193.109375
1/2/2023 21:15:00,5380.6875
1/2/2023 21:20:00,5357.28125
1/2/2023 21:25:00,5200
1/2/2023 21:30:00,5223.625
1/2/2023 21:35:00,5237.84375
1/2/2023 21:40:00,5232.484375
1/2/2023 21:45:00,5201.75
1/2/2023 21:50:00,5209.515625
1/2/2023 21:55:00,5193.546875
1/2/2023 22:00:00,5167.625
1/2/2023 22:05:00,5158.65625
1/2/2023 22:10:00,5188.515625
1/2/2023 22:15:00,5181.1875
1/2/2023 22:20:00,5175.171875
1/2/2023 22:25:00,5180.75
1/2/2023 22:30:00,5183.8125
1/2/2023 22:35:00,5149.796875
1/2/2023 22:40:00,5161.71875
1/2/2023 22:45:00,5166.3125
1/2/2023 22:50:00,5155.265625
1/2/2023 22:55:00,5171.015625
1/2/2023 23:00:00,5193.546875
1/2/2023 23:05:00,5165.4375
1/2/2023 23:10:00,5169.484375
1/2/2023 23:15:00,5149.140625
1/2/2023 23:20:00,5153.296875
1/2/2023 23:25:00,5132.734375
1/2/2023 23:30:00,5126.5
1/2/2023 23:35:00,5111.515625
1/2/2023 23:40:00,5130.109375
1/2/2023 23:45:00,5117.640625
1/2/2023 23:50:00,5136.234375
1/2/2023 23:55:00,5130.765625
1/3/2023 00:00:00,5124.09375
1/3/2023 00:05:00,5121.03125
1/3/2023 00:10:00,5135.140625
1/3/2023 00:15:00,5144.65625
1/3/2023 00:20:00,5153.078125
1/3/2023 00:25:00,5160.84375
1/3/2023 00:30:00,5145.53125
1/3/2023 00:35:00,5155.265625
1/3/2023 00:40:00,5139.1875
1/3/2023 00:45:00,5129.125
1/3/2023 00:50:00,5132.734375
1/3/2023 00:55:00,5145.53125
1/3/2023 01:00:00,5136.234375
1/3/2023 01:05:00,5155.046875
1/3/2023 01:10:00,5159.75
1/3/2023 01:15:00,5169.703125
1/3/2023 01:20:00,5137.984375
1/3/2023 01:25:00,5141.8125
1/3/2023 01:30:00,5140.71875
1/3/2023 01:35:00,5125.40625
1/3/2023 01:40:00,5126.5
1/3/2023 01:45:00,5150.453125
1/3/2023 01:50:00,5127.8125
1/3/2023 01:55:00,5149.359375
1/3/2023 02:00:00,5119.390625
1/3/2023 02:05:00,5116.765625
1/3/2023 02:10:00,5123.65625
1/3/2023 02:15:00,5148.59375
1/3/2023 02:20:00,5170.796875
1/3/2023 02:25:00,5144
1/3/2023 02:30:00,5125.625
1/3/2023 02:35:00,5142.03125
1/3/2023 02:40:00,5142.90625
1/3/2023 02:45:00,5131.421875
1/3/2023 02:50:00,5118.734375
1/3/2023 02:55:00,5115.671875
1/3/2023 03:00:00,5122.125
1/3/2023 03:05:00,5152.421875
1/3/2023 03:10:00,5151.546875
1/3/2023 03:15:00,5142.46875
1/3/2023 03:20:00,5167.1875
1/3/2023 03:25:00,5121.90625
1/3/2023 03:30:00,5147.71875
1/3/2023 03:35:00,5145.96875
1/3/2023 03:40:00,5128.6875
1/3/2023 03:45:00,5141.59375
1/3/2023 03:50:00,5141.375
1/3/2023 03:55:00,5137.546875
1/3/2023 04:00:00,5122.125
1/3/2023 04:05:00,5126.5
1/3/2023 04:10:00,5133.390625
1/3/2023 04:15:00,5139.40625
1/3/2023 04:20:00,5118.953125
1/3/2023 04:25:00,5144.21875
1/3/2023 04:30:00,5147.0625
1/3/2023 04:35:00,5117.859375
1/3/2023 04:40:00,5095.546875
1/3/2023 04:45:00,5110.859375
1/3/2023 04:50:00,5110.859375
1/3/2023 04:55:00,5106.15625
1/3/2023 05:00:00,5118.078125
1/3/2023 05:05:00,5135.796875
1/3/2023 05:10:00,5136.453125
1/3/2023 05:15:00,5131.421875
1/3/2023 05:20:00,5148.375
1/3/2023 05:25:00,5112.390625
1/3/2023 05:30:00,5126.9375
1/3/2023 05:35:00,5113.703125
1/3/2023 05:40:00,5123
1/3/2023 05:45:00,5132.515625
1/3/2023 05:50:00,5129.453125
1/3/2023 05:55:00,5138.859375
1/3/2023 06:00:00,5130.984375
1/3/2023 06:05:00,5137.765625
1/3/2023 06:10:00,5154.390625
1/3/2023 06:15:00,5140.9375
1/3/2023 06:20:00,5158.875
1/3/2023 06:25:00,5160.40625
1/3/2023 06:30:00,5179.875
1/3/2023 06:35:00,5164.5625
1/3/2023 06:40:00,5170.359375
1/3/2023 06:45:00,5147.28125
1/3/2023 06:50:00,5159.3125
1/3/2023 06:55:00,5190.703125
1/3/2023 07:00:00,5155.265625
1/3/2023 07:05:00,5140.71875
1/3/2023 07:10:00,5157.671875
1/3/2023 07:15:00,5173.640625
1/3/2023 07:20:00,5155.921875
1/3/2023 07:25:00,5158.328125
1/3/2023 07:30:00,5160.1875
1/3/2023 07:35:00,5153.078125
1/3/2023 07:40:00,5145.96875
1/3/2023 07:45:00,5144.65625
1/3/2023 07:50:00,5174.953125
1/3/2023 07:55:00,5177.140625
1/3/2023 08:00:00,5147.5
1/3/2023 08:05:00,5154.609375
1/3/2023 08:10:00,5179
1/3/2023 08:15:00,5193.328125
1/3/2023 08:20:00,5188.515625
1/3/2023 08:25:00,5201.53125
1/3/2023 08:30:00,5235.984375
1/3/2023 08:35:00,5263.4375
1/3/2023 08:40:00,5272.296875
1/3/2023 08:45:00,5306.203125
1/3/2023 08:50:00,5300.625
1/3/2023 08:55:00,5283.34375
1/3/2023 09:00:00,5324.03125
1/3/2023 09:05:00,5390.859375
1/3/2023 09:10:00,5350.390625
1/3/2023 09:15:00,5326.984375
1/3/2023 09:20:00,5161.0625
1/3/2023 09:25:00,5150.234375
1/3/2023 09:30:00,5183.8125
1/3/2023 09:35:00,5198.46875
1/3/2023 09:40:00,5294.609375
1/3/2023 09:45:00,5321.625
1/3/2023 09:50:00,5193.328125
1/3/2023 09:55:00,5216.078125
1/3/2023 10:00:00,5138.859375
1/3/2023 10:05:00,5325.890625
1/3/2023 10:10:00,5270.546875
1/3/2023 10:15:00,5291.546875
1/3/2023 10:20:00,5308.828125
1/3/2023 10:25:00,5322.5
1/3/2023 10:30:00,5314.078125
1/3/2023 10:35:00,5320.53125
1/3/2023 10:40:00,5317.6875
1/3/2023 10:45:00,5297.125
1/3/2023 10:50:00,5304.125
1/3/2023 10:55:00,5303.90625
1/3/2023 11:00:00,5311.015625
1/3/2023 11:05:00,5307.296875
1/3/2023 11:10:00,5293.734375
1/3/2023 11:15:00,5286.953125
1/3/2023 11:20:00,5257.75
1/3/2023 11:25:00,5284.4375
1/3/2023 11:30:00,5252.390625
1/3/2023 11:35:00,5263.875
1/3/2023 11:40:00,5083.1875
1/3/2023 11:45:00,5141.375
1/3/2023 11:50:00,5313.640625
1/3/2023 11:55:00,5118.953125
1/3/2023 12:00:00,5143.5625
1/3/2023 12:05:00,5052.671875
1/3/2023 12:10:00,5128.6875
1/3/2023 12:15:00,5228.765625
1/3/2023 12:20:00,5214.765625
1/3/2023 12:25:00,5245.0625
1/3/2023 12:30:00,5358.8125
1/3/2023 12:35:00,5187.53125
1/3/2023 12:40:00,5226.6875
1/3/2023 12:45:00,5344.921875
1/3/2023 12:50:00,5249.328125
1/3/2023 12:55:00,5210.171875
1/3/2023 13:00:00,5265.1875
1/3/2023 13:05:00,5232.265625
1/3/2023 13:10:00,5195.296875
1/3/2023 13:15:00,5327.421875
1/3/2023 13:20:00,5210.828125
1/3/2023 13:25:00,5278.3125
1/3/2023 13:30:00,5319.21875
