DateTime,02FEIND.02FELOAD.PNT
1/2/2022 20:00:00,116.742256164551
1/2/2022 20:05:00,116.846099853516
1/2/2022 20:10:00,116.540306091309
1/2/2022 20:15:00,117.252838134766
1/2/2022 20:20:00,115.976860046387
1/2/2022 20:25:00,116.694534301758
1/2/2022 20:30:00,116.699508666992
1/2/2022 20:35:00,116.286979675293
1/2/2022 20:40:00,117.00569152832
1/2/2022 20:45:00,116.273208618164
1/2/2022 20:50:00,117.734191894531
1/2/2022 20:55:00,116.046722412109
1/2/2022 21:00:00,117.603889465332
1/2/2022 21:05:00,116.464805603027
1/2/2022 21:10:00,116.797706604004
1/2/2022 21:15:00,116.174003601074
1/2/2022 21:20:00,116.580322265625
1/2/2022 21:25:00,116.791358947754
1/2/2022 21:30:00,116.684188842773
1/2/2022 21:35:00,116.887664794922
1/2/2022 21:40:00,116.380111694336
1/2/2022 21:45:00,116.380111694336
1/2/2022 21:50:00,116.456413269043
1/2/2022 21:55:00,116.552825927734
1/2/2022 22:00:00,116.452392578125
1/2/2022 22:05:00,116.857490539551
1/2/2022 22:10:00,116.548057556152
1/2/2022 22:15:00,116.859519958496
1/2/2022 22:20:00,116.753890991211
1/2/2022 22:25:00,116.242546081543
1/2/2022 22:30:00,117.069381713867
1/2/2022 22:35:00,116.418746948242
1/2/2022 22:40:00,116.415962219238
1/2/2022 22:45:00,117.038436889648
1/2/2022 22:50:00,116.311340332031
1/2/2022 22:55:00,116.411361694336
1/2/2022 23:00:00,116.812942504883
1/2/2022 23:05:00,116.709869384766
1/2/2022 23:10:00,116.403297424316
1/2/2022 23:15:00,117.228507995605
1/2/2022 23:20:00,116.403015136719
1/2/2022 23:25:00,116.704032897949
1/2/2022 23:30:00,116.704635620117
1/2/2022 23:35:00,116.296531677246
1/2/2022 23:40:00,116.39697265625
1/2/2022 23:45:00,117.219543457031
1/2/2022 23:50:00,116.29167175293
1/2/2022 23:55:00,116.593566894531
1/3/2022 00:00:00,116.997665405273
1/3/2022 00:05:00,116.689582824707
1/3/2022 00:10:00,116.488784790039
1/3/2022 00:15:00,116.488784790039
1/3/2022 00:20:00,117.00562286377
1/3/2022 00:25:00,115.775703430176
1/3/2022 00:30:00,116.499504089355
1/3/2022 00:35:00,116.715446472168
1/3/2022 00:40:00,116.402565002441
1/3/2022 00:45:00,117.112350463867
1/3/2022 00:50:00,116.295135498047
1/3/2022 00:55:00,116.704078674316
1/3/2022 01:00:00,116.587783813477
1/3/2022 01:05:00,116.166923522949
1/3/2022 01:10:00,117.294158935547
1/3/2022 01:15:00,116.151458740234
1/3/2022 01:20:00,117.075019836426
1/3/2022 01:25:00,115.82772064209
1/3/2022 01:30:00,117.272445678711
1/3/2022 01:35:00,116.458129882813
1/3/2022 01:40:00,116.581489562988
1/3/2022 01:45:00,116.779304504395
1/3/2022 01:50:00,116.168113708496
1/3/2022 01:55:00,117.255874633789
1/3/2022 02:00:00,116.721084594727
1/3/2022 02:05:00,116.620536804199
1/3/2022 02:10:00,116.52018737793
1/3/2022 02:15:00,116.823921203613
1/3/2022 02:20:00,116.820503234863
1/3/2022 02:25:00,115.908409118652
1/3/2022 02:30:00,117.258499145508
1/3/2022 02:35:00,116.552238464355
1/3/2022 02:40:00,116.249557495117
1/3/2022 02:45:00,116.860038757324
1/3/2022 02:50:00,116.452667236328
1/3/2022 02:55:00,116.859825134277
1/3/2022 03:00:00,116.253372192383
1/3/2022 03:05:00,116.865180969238
1/3/2022 03:10:00,116.008567810059
1/3/2022 03:15:00,116.519729614258
1/3/2022 03:20:00,116.511306762695
1/3/2022 03:25:00,116.611480712891
1/3/2022 03:30:00,116.104507446289
1/3/2022 03:35:00,116.821388244629
1/3/2022 03:40:00,116.723846435547
1/3/2022 03:45:00,116.622947692871
1/3/2022 03:50:00,116.623184204102
1/3/2022 03:55:00,117.274719238281
1/3/2022 04:00:00,116.455368041992
1/3/2022 04:05:00,116.253791809082
1/3/2022 04:10:00,117.286064147949
1/3/2022 04:15:00,116.564903259277
1/3/2022 04:20:00,116.465087890625
1/3/2022 04:25:00,116.98348236084
1/3/2022 04:30:00,115.966857910156
1/3/2022 04:35:00,117.398391723633
1/3/2022 04:40:00,116.677185058594
1/3/2022 04:45:00,116.375015258789
1/3/2022 04:50:00,117.537628173828
1/3/2022 04:55:00,116.502731323242
1/3/2022 05:00:00,116.097526550293
1/3/2022 05:05:00,117.122123718262
1/3/2022 05:10:00,116.103721618652
1/3/2022 05:15:00,117.034652709961
1/3/2022 05:20:00,116.51789855957
1/3/2022 05:25:00,116.314987182617
1/3/2022 05:30:00,117.240715026855
1/3/2022 05:35:00,116.72484588623
1/3/2022 05:40:00,116.321502685547
1/3/2022 05:45:00,117.454055786133
1/3/2022 05:50:00,116.079231262207
1/3/2022 05:55:00,116.590850830078
1/3/2022 06:00:00,115.944671630859
1/3/2022 06:05:00,117.078544616699
1/3/2022 06:10:00,116.673675537109
1/3/2022 06:15:00,116.982635498047
1/3/2022 06:20:00,116.057777404785
1/3/2022 06:25:00,117.60474395752
1/3/2022 06:30:00,116.57258605957
1/3/2022 06:35:00,116.06770324707
1/3/2022 06:40:00,117.095458984375
1/3/2022 06:45:00,116.485969543457
1/3/2022 06:50:00,116.58625793457
1/3/2022 06:55:00,116.599296569824
1/3/2022 07:00:00,117.026504516602
1/3/2022 07:05:00,115.786354064941
1/3/2022 07:10:00,117.239158630371
1/3/2022 07:15:00,116.422546386719
1/3/2022 07:20:00,116.523452758789
1/3/2022 07:25:00,117.344787597656
1/3/2022 07:30:00,116.504951477051
1/3/2022 07:35:00,116.404930114746
1/3/2022 07:40:00,117.223693847656
1/3/2022 07:45:00,116.608596801758
1/3/2022 07:50:00,116.505851745605
1/3/2022 07:55:00,117.528968811035
1/3/2022 08:00:00,116.272247314453
1/3/2022 08:05:00,117.200355529785
1/3/2022 08:10:00,116.132949829102
1/3/2022 08:15:00,116.84912109375
1/3/2022 08:20:00,117.480270385742
1/3/2022 08:25:00,116.765396118164
1/3/2022 08:30:00,116.260971069336
1/3/2022 08:35:00,117.195053100586
1/3/2022 08:40:00,116.889762878418
1/3/2022 08:45:00,115.850440979004
1/3/2022 08:50:00,117.409729003906
1/3/2022 08:55:00,116.279350280762
1/3/2022 09:00:00,117.315574645996
1/3/2022 09:05:00,116.448776245117
1/3/2022 09:10:00,116.452270507813
1/3/2022 09:15:00,117.164794921875
