DateTime,03FEIND.03DP21.PNT
1/2/2022 12:00:00,1958.90625
1/2/2022 12:05:00,1959.609375
1/2/2022 12:10:00,1952.87109375
1/2/2022 12:15:00,1947.5390625
1/2/2022 12:20:00,1970.625
1/2/2022 12:25:00,1981.93359375
1/2/2022 12:30:00,1960.3125
1/2/2022 12:35:00,1965.29296875
1/2/2022 12:40:00,1965.64453125
1/2/2022 12:45:00,1972.03125
1/2/2022 12:50:00,1980.17578125
1/2/2022 12:55:00,1998.515625
1/2/2022 13:00:00,1993.76953125
1/2/2022 13:05:00,2015.80078125
1/2/2022 13:10:00,2012.4609375
1/2/2022 13:15:00,2009.0625
1/2/2022 13:20:00,1996.0546875
1/2/2022 13:25:00,2001.26953125
1/2/2022 13:30:00,1997.4609375
1/2/2022 13:35:00,1979.00390625
1/2/2022 13:40:00,1993.76953125
1/2/2022 13:45:00,1990.95703125
1/2/2022 13:50:00,1983.3984375
1/2/2022 13:55:00,1975.546875
1/2/2022 14:00:00,1979.12109375
1/2/2022 14:05:00,1968.57421875
1/2/2022 14:10:00,1971.2109375
1/2/2022 14:15:00,1974.9609375
1/2/2022 14:20:00,1966.58203125
1/2/2022 14:25:00,1959.9609375
1/2/2022 14:30:00,1961.953125
1/2/2022 14:35:00,1972.1484375
1/2/2022 14:40:00,1973.4375
1/2/2022 14:45:00,1976.89453125
1/2/2022 14:50:00,1974.375
1/2/2022 14:55:00,1977.12890625
1/2/2022 15:00:00,1979.70703125
1/2/2022 15:05:00,1976.25
1/2/2022 15:10:00,1977.83203125
1/2/2022 15:15:00,1968.10546875
1/2/2022 15:20:00,1976.66015625
1/2/2022 15:25:00,1970.9765625
1/2/2022 15:30:00,1992.83203125
1/2/2022 15:35:00,1976.66015625
1/2/2022 15:40:00,1980.99609375
1/2/2022 15:45:00,1980.52734375
1/2/2022 15:50:00,1995.0
1/2/2022 15:55:00,1977.12890625
1/2/2022 16:00:00,1988.4375
1/2/2022 16:05:00,1987.8515625
1/2/2022 16:10:00,1985.7421875
1/2/2022 16:15:00,1989.55078125
1/2/2022 16:20:00,1988.4375
1/2/2022 16:25:00,1976.66015625
1/2/2022 16:30:00,1984.8046875
1/2/2022 16:35:00,1974.9609375
1/2/2022 16:40:00,1983.3984375
1/2/2022 16:45:00,1978.76953125
1/2/2022 16:50:00,1978.65234375
1/2/2022 16:55:00,1977.71484375
1/2/2022 17:00:00,1969.62890625
1/2/2022 17:05:00,1976.484375
1/2/2022 17:10:00,1986.5625
1/2/2022 17:15:00,1976.89453125
1/2/2022 17:20:00,1980.05859375
1/2/2022 17:25:00,1979.70703125
1/2/2022 17:30:00,1982.9296875
1/2/2022 17:35:00,1977.59765625
1/2/2022 17:40:00,1966.81640625
1/2/2022 17:45:00,1974.7265625
1/2/2022 17:50:00,1975.1953125
1/2/2022 17:55:00,1966.23046875
1/2/2022 18:00:00,1965.29296875
1/2/2022 18:05:00,1970.33203125
1/2/2022 18:10:00,1964.70703125
1/2/2022 18:15:00,1983.984375
1/2/2022 18:20:00,1967.75390625
1/2/2022 18:25:00,1986.2109375
1/2/2022 18:30:00,1996.2890625
1/2/2022 18:35:00,1991.66015625
1/2/2022 18:40:00,2004.08203125
1/2/2022 18:45:00,2014.74609375
1/2/2022 18:50:00,2023.125
1/2/2022 18:55:00,2027.40234375
1/2/2022 19:00:00,2024.58984375
1/2/2022 19:05:00,2018.7890625
1/2/2022 19:10:00,2013.80859375
1/2/2022 19:15:00,2014.04296875
1/2/2022 19:20:00,1996.0546875
1/2/2022 19:25:00,2015.56640625
1/2/2022 19:30:00,2002.79296875
1/2/2022 19:35:00,2005.95703125
1/2/2022 19:40:00,2008.359375
1/2/2022 19:45:00,1987.5
1/2/2022 19:50:00,1996.2890625
1/2/2022 19:55:00,1996.0546875
1/2/2022 20:00:00,1991.89453125
1/2/2022 20:05:00,1991.30859375
1/2/2022 20:10:00,1989.31640625
1/2/2022 20:15:00,1986.09375
1/2/2022 20:20:00,1979.82421875
1/2/2022 20:25:00,1969.62890625
1/2/2022 20:30:00,1971.2109375
1/2/2022 20:35:00,1972.03125
1/2/2022 20:40:00,1957.44140625
1/2/2022 20:45:00,1979.35546875
1/2/2022 20:50:00,1968.57421875
1/2/2022 20:55:00,1974.4921875
1/2/2022 21:00:00,1970.625
1/2/2022 21:05:00,1978.30078125
1/2/2022 21:10:00,1962.7734375
1/2/2022 21:15:00,1960.3125
1/2/2022 21:20:00,1975.6640625
1/2/2022 21:25:00,1962.5390625
1/2/2022 21:30:00,1980.52734375
1/2/2022 21:35:00,1969.86328125
1/2/2022 21:40:00,1978.53515625
1/2/2022 21:45:00,1972.265625
1/2/2022 21:50:00,1974.9609375
1/2/2022 21:55:00,1970.625
1/2/2022 22:00:00,1973.671875
1/2/2022 22:05:00,1967.51953125
1/2/2022 22:10:00,1967.63671875
1/2/2022 22:15:00,1969.04296875
1/2/2022 22:20:00,1951.875
1/2/2022 22:25:00,1963.125
1/2/2022 22:30:00,1957.44140625
1/2/2022 22:35:00,1947.65625
1/2/2022 22:40:00,1959.609375
1/2/2022 22:45:00,1959.609375
1/2/2022 22:50:00,1960.4296875
1/2/2022 22:55:00,1956.03515625
1/2/2022 23:00:00,1953.92578125
1/2/2022 23:05:00,1945.25390625
1/2/2022 23:10:00,1958.37890625
1/2/2022 23:15:00,1954.86328125
1/2/2022 23:20:00,1956.97265625
1/2/2022 23:25:00,1961.015625
1/2/2022 23:30:00,1962.890625
1/2/2022 23:35:00,1958.37890625
1/2/2022 23:40:00,1954.16015625
1/2/2022 23:45:00,1965.99609375
1/2/2022 23:50:00,1963.828125
1/2/2022 23:55:00,1952.2265625
1/3/2022 00:00:00,1966.58203125
1/3/2022 00:05:00,1964.4140625
1/3/2022 00:10:00,1962.65625
